245,357,,,,,,
246,37,,,,,,
247,253,,,,,,
248,63,,,,,,
249,162,,,,,,
250,165,,,,,,
251,76,,,,,,
252,11,,,,,,
253,338,,,,,,
254,9,,,,,,
255,23,,,,,,
256,51,,,,,,
257,40,,,,,,
258,17,,,,,,
259,78,,,,,,
260,204,,,,,,
261,33,,,,,,
262,464,,,,,,
263,6,,,,,,
264,32,,,,,,
265,173,,,,,,
266,48,,,,,,
267,161,,,,,,
268,208,,,,,,
269,20,,,,,,
270,58,,,,,,
271,65,,,,,,
272,109,,,,,,
273,24,,,,,,
274,22,,,,,,
275,357,,,,,,
276,40,,,,,,
277,90,,,,,,
278,49,,,,,,
279,118,,,,,,
280,223,,,,,,
281,44,,,,,,
282,283,,,,,,
283,989,,,,,,
284,87,,,,,,
285,13,,,,,,
286,24,,,,,,
287,58,,,,,,
288,70,,,,,,
289,14,,,,,,
290,153,,,,,,
291,308,,,,,,
292,341,,,,,,
293,44,,,,,,
294,9,,,,,,
295,173,,,,,,
296,38,,,,,,
297,350,,,,,,
298,21,,,,,,
299,449,,,,,,
300,24,,,,,,
301,428,,,,,,
302,67,,,,,,
303,259,,,,,,
304,123,,,,,,
305,453,,,,,,
306,68,,,,,,
307,183,,,,,,
308,692,,,,,,
309,441,,,,,,
310,352,,,,,,
311,30,,,,,,
312,103,,,,,,
313,114,,,,,,
314,81,,,,,,
315,17,,,,,,
316,374,,,,,,
317,162,,,,,,
318,21,,,,,,
319,87,,,,,,
320,280,,,,,,
321,35,,,,,,
322,317,,,,,,
323,325,,,,,,
324,48,,,,,,
325,34,,,,,,
326,2,,,,,,
327,138,,,,,,
328,333,,,,,,
329,13,,,,,,
330,57,,,,,,
331,171,,,,,,
332,6,,,,,,
333,121,,,,,,
334,8,,,,,,
335,22,,,,,,
336,155,,,,,,
337,11,,,,,,
338,22,,,,,,
339,210,,,,,,
340,26,,,,,,
341,44,,,,,,
342,47,,,,,,
343,17,,,,,,
344,33,,,,,,
345,12,,,,,,
346,1,,,,,,
347,63,,,,,,
348,17,,,,,,
349,452,,,,,,
350,174,,,,,,
351,16,,,,,,
352,101,,,,,,
353,56,,,,,,
354,29,,,,,,
355,5,,,,,,
356,201,,,,,,
357,66,,,,,,
358,342,,,,,,
359,43,,,,,,
360,8,,,,,,
361,36,,,,,,
362,47,,,,,,
363,9,,,,,,
364,2,,,,,,
365,121,,,,,,
366,51,,,,,,
367,101,,,,,,
368,114,,,,,,
369,12,,,,,,
370,30,,,,,,
371,114,,,,,,
372,16,,,,,,
373,11,,,,,,
374,340,,,,,,
375,235,,,,,,
376,102,,,,,,
377,13,,,,,,
378,48,,,,,,
379,31,,,,,,
380,91,,,,,,
381,3,,,,,,
382,71,,,,,,
383,29,,,,,,
384,51,,,,,,
385,52,,,,,,
386,5,,,,,,
387,7,,,,,,
388,70,,,,,,
389,15,,,,,,
390,7,,,,,,
391,26,,,,,,
392,317,,,,,,
393,160,,,,,,
394,4,,,,,,
395,25,,,,,,
396,27,,,,,,
397,150,,,,,,
398,7,,,,,,
399,2,,,,,,
400,66,,,,,,
401,116,,,,,,
402,75,,,,,,
403,36,,,,,,
404,261,,,,,,
405,8,,,,,,
406,204,,,,,,
407,44,,,,,,
408,110,,,,,,
409,33,,,,,,
410,45,,,,,,
411,34,,,,,,
412,11,,,,,,
413,28,,,,,,
414,11,,,,,,
415,30,,,,,,
416,22,,,,,,
417,13,,,,,,
418,29,,,,,,
419,13,,,,,,
420,107,,,,,,
421,25,,,,,,
422,2,,,,,,
423,25,,,,,,
424,197,,,,,,
425,262,,,,,,
426,18,,,,,,
427,97,,,,,,
428,19,,,,,,
429,29,,,,,,
430,82,,,,,,
431,148,,,,,,
432,166,,,,,,
433,38,,,,,,
434,40,,,,,,
435,290,,,,,,
436,25,,,,,,
437,202,,,,,,
438,153,,,,,,
439,7,,,,,,
440,6,,,,,,
441,43,,,,,,
442,153,,,,,,
443,73,,,,,,
444,25,,,,,,
445,74,,,,,,
446,187,,,,,,
447,34,,,,,,
448,58,,,,,,
449,244,,,,,,
450,291,,,,,,
451,87,,,,,,
452,186,,,,,,
453,87,,,,,,
454,64,,,,,,
455,295,,,,,,
456,222,,,,,,
457,5,,,,,,
458,79,,,,,,
459,21,,,,,,
460,12,,,,,,
461,162,,,,,,
462,46,,,,,,
463,209,,,,,,
464,3,,,,,,
465,13,,,,,,
466,88,,,,,,
467,149,,,,,,
468,64,,,,,,
469,544,,,,,,
470,436,,,,,,
471,102,,,,,,
472,382,,,,,,
473,12,,,,,,
474,111,,,,,,
475,45,,,,,,
476,18,,,,,,
477,86,,,,,,
478,11,,,,,,
479,37,,,,,,
480,74,,,,,,
481,15,,,,,,
482,124,,,,,,
483,16,,,,,,
484,24,,,,,,
485,14,,,,,,
486,63,,,,,,
487,19,,,,,,
488,21,,,,,,
489,77,,,,,,
490,244,,,,,,
491,76,,,,,,
492,69,,,,,,
493,199,,,,,,
494,97,,,,,,
495,12,,,,,,
496,34,,,,,,
497,38,,,,,,
498,12,,,,,,
499,21,,,,,,
500,104,,,,,,
501,34,,,,,,
502,23,,,,,,
503,43,,,,,,
504,215,,,,,,
505,4,,,,,,
506,48,,,,,,
507,21,,,,,,
508,260,,,,,,
509,96,,,,,,
510,43,,,,,,
511,353,,,,,,
512,116,,,,,,
513,49,,,,,,
514,47,,,,,,
515,92,,,,,,
516,42,,,,,,
517,307,,,,,,
518,15,,,,,,
519,34,,,,,,
520,93,,,,,,
521,43,,,,,,
522,51,,,,,,
523,88,,,,,,
524,85,,,,,,
525,127,,,,,,
526,38,,,,,,
527,158,,,,,,
528,4,,,,,,
529,57,,,,,,
530,112,,,,,,
531,54,,,,,,
532,47,,,,,,
533,88,,,,,,
534,168,,,,,,
535,100,,,,,,
536,274,,,,,,
537,370,,,,,,
538,38,,,,,,
539,37,,,,,,
540,13,,,,,,
541,135,,,,,,
542,30,,,,,,
543,17,,,,,,
544,1,,,,,,
545,102,,,,,,
546,48,,,,,,
547,89,,,,,,
548,1,,,,,,
549,54,,,,,,
550,155,,,,,,
551,167,,,,,,
552,137,,,,,,
553,88,,,,,,
554,113,,,,,,
555,17,,,,,,
556,223,,,,,,
557,330,,,,,,
558,299,,,,,,
559,60,,,,,,
560,13,,,,,,
561,14,,,,,,
562,59,,,,,,
563,386,,,,,,
564,28,,,,,,
565,244,,,,,,
566,27,,,,,,
567,73,,,,,,
568,219,,,,,,
569,952,,,,,,
570,210,,,,,,
571,21,,,,,,
572,159,,,,,,
573,323,,,,,,
574,2,,,,,,
575,148,,,,,,
576,35,,,,,,
577,12,,,,,,
578,98,,,,,,
579,18,,,,,,
580,19,,,,,,
581,59,,,,,,
582,3,,,,,,
583,14,,,,,,
584,13,,,,,,
585,15,,,,,,
586,389,,,,,,
587,549,,,,,,
588,128,,,,,,
589,76,,,,,,
590,28,,,,,,
591,131,,,,,,
592,17,,,,,,
593,115,,,,,,
594,57,,,,,,
595,28,,,,,,
596,157,,,,,,
597,71,,,,,,
598,33,,,,,,
599,178,,,,,,
600,13,,,,,,
601,37,,,,,,
602,18,,,,,,
603,54,,,,,,
604,144,,,,,,
605,5,,,,,,
606,11,,,,,,
607,28,,,,,,
608,225,,,,,,
609,339,,,,,,
610,63,,,,,,
611,18,,,,,,
612,99,,,,,,
613,68,,,,,,
614,9,,,,,,
615,60,,,,,,
616,2,,,,,,
617,34,,,,,,
618,230,,,,,,
619,62,,,,,,
620,13,,,,,,
621,67,,,,,,
622,16,,,,,,
623,140,,,,,,
624,53,,,,,,
625,27,,,,,,
626,239,,,,,,
627,8,,,,,,
628,32,,,,,,
629,307,,,,,,
630,131,,,,,,
631,150,,,,,,
632,19,,,,,,
633,72,,,,,,
634,34,,,,,,
635,33,,,,,,
636,122,,,,,,
637,108,,,,,,
638,294,,,,,,
639,137,,,,,,
640,14,,,,,,
641,242,,,,,,
642,28,,,,,,
643,50,,,,,,
644,49,,,,,,
645,219,,,,,,
646,186,,,,,,
647,44,,,,,,
648,16,,,,,,
649,53,,,,,,
650,120,,,,,,
651,276,,,,,,
652,166,,,,,,
653,23,,,,,,
654,147,,,,,,
655,18,,,,,,
656,437,,,,,,
657,182,,,,,,
658,344,,,,,,
659,9,,,,,,
660,12,,,,,,
661,129,,,,,,
662,185,,,,,,
663,275,,,,,,
664,434,,,,,,
665,20,,,,,,
666,115,,,,,,
667,285,,,,,,
668,218,,,,,,
669,7,,,,,,
670,4,,,,,,
671,14,,,,,,
672,6,,,,,,
673,8,,,,,,
674,8,,,,,,
675,5,,,,,,
676,3,,,,,,
677,54,,,,,,
678,1,,,,,,
679,1,,,,,,
680,38,,,,,,
681,17,,,,,,
682,23,,,,,,
683,45,,,,,,
684,12,,,,,,
685,104,,,,,,
686,8,,,,,,
687,391,,,,,,
688,211,,,,,,
689,43,,,,,,
690,289,,,,,,
691,98,,,,,,
692,143,,,,,,
693,122,,,,,,
694,376,,,,,,
695,71,,,,,,
696,588,,,,,,
697,40,,,,,,
698,226,,,,,,
699,111,,,,,,
700,414,,,,,,
701,5,,,,,,
702,16,,,,,,
703,4,,,,,,
704,119,,,,,,
705,41,,,,,,
706,6,,,,,,
707,3,,,,,,
708,65,,,,,,
709,4,,,,,,
710,66,,,,,,
711,15,,,,,,
713,28,,,,,,
714,75,,,,,,
715,213,,,,,,
716,378,,,,,,
717,33,,,,,,
718,113,,,,,,
719,20,,,,,,
720,16,,,,,,
721,54,,,,,,
722,7,,,,,,
723,58,,,,,,
724,11,,,,,,
725,120,,,,,,
726,39,,,,,,
727,6,,,,,,
728,6,,,,,,
729,44,,,,,,
730,15,,,,,,
731,21,,,,,,
732,12,,,,,,
733,286,,,,,,
734,27,,,,,,
735,72,,,,,,
736,147,,,,,,
737,156,,,,,,
738,11,,,,,,
739,41,,,,,,
740,43,,,,,,
741,16,,,,,,
742,110,,,,,,
743,5,,,,,,
744,11,,,,,,
745,44,,,,,,
746,70,,,,,,
747,13,,,,,,
748,41,,,,,,
749,93,,,,,,
750,419,,,,,,
751,299,,,,,,
752,2,,,,,,
753,64,,,,,,
754,13,,,,,,
755,16,,,,,,
756,63,,,,,,
757,970,,,,,,
758,7,,,,,,
759,98,,,,,,
760,126,,,,,,
761,35,,,,,,
762,38,,,,,,
763,18,,,,,,
764,110,,,,,,
765,13,,,,,,
766,36,,,,,,
767,3,,,,,,
768,233,,,,,,
769,94,,,,,,
770,79,,,,,,
771,12,,,,,,
772,50,,,,,,
773,40,,,,,,
774,13,,,,,,
775,231,,,,,,
776,62,,,,,,
777,22,,,,,,
778,157,,,,,,
779,13,,,,,,
780,7,,,,,,
781,29,,,,,,
782,325,,,,,,
783,96,,,,,,
784,4,,,,,,
785,171,,,,,,
786,9,,,,,,
787,9,,,,,,
788,248,,,,,,
789,57,,,,,,
790,34,,,,,,
791,50,,,,,,
792,54,,,,,,
793,38,,,,,,
794,59,,,,,,
795,12,,,,,,
796,22,,,,,,
797,66,,,,,,
798,83,,,,,,
799,31,,,,,,
800,83,,,,,,
801,12,,,,,,
802,18,,,,,,
803,34,,,,,,
804,28,,,,,,
805,31,,,,,,
806,27,,,,,,
807,24,,,,,,
808,64,,,,,,
809,126,,,,,,
810,128,,,,,,
811,41,,,,,,
812,18,,,,,,
813,20,,,,,,
814,4,,,,,,
815,8,,,,,,
816,33,,,,,,
817,13,,,,,,
818,18,,,,,,
819,69,,,,,,
820,2,,,,,,
821,44,,,,,,
822,57,,,,,,
823,8,,,,,,
824,26,,,,,,
825,4,,,,,,
826,253,,,,,,
827,105,,,,,,
828,20,,,,,,
829,161,,,,,,
830,73,,,,,,
831,999,,,,,,
832,99,,,,,,
833,338,,,,,,
834,39,,,,,,
835,49,,,,,,
836,53,,,,,,
837,57,,,,,,
838,48,,,,,,
839,24,,,,,,
840,884,,,,,,
841,11,,,,,,
842,45,,,,,,
843,31,,,,,,
844,61,,,,,,
845,54,,,,,,
846,11,,,,,,
847,626,,,,,,
848,6,,,,,,
849,12,,,,,,
850,10,,,,,,
851,31,,,,,,
852,82,,,,,,
853,40,,,,,,
854,79,,,,,,
855,6,,,,,,
856,13,,,,,,
857,11,,,,,,
858,18,,,,,,
859,117,,,,,,
860,43,,,,,,
861,16,,,,,,
862,24,,,,,,
863,25,,,,,,
864,21,,,,,,
865,17,,,,,,
866,95,,,,,,
867,317,,,,,,
868,15,,,,,,
869,23,,,,,,
870,125,,,,,,
871,19,,,,,,
872,23,,,,,,
873,22,,,,,,
874,20,,,,,,
875,335,,,,,,
876,287,,,,,,
877,418,,,,,,
878,115,,,,,,
879,156,,,,,,
880,3,,,,,,
881,104,,,,,,
882,47,,,,,,
883,66,,,,,,
884,368,,,,,,
885,25,,,,,,
886,154,,,,,,
887,132,,,,,,
888,2,,,,,,
889,23,,,,,,
890,138,,,,,,
891,10,,,,,,
892,67,,,,,,
893,37,,,,,,
894,30,,,,,,
895,56,,,,,,
896,2,,,,,,
897,61,,,,,,
898,10,,,,,,
899,34,,,,,,
900,14,,,,,,
901,133,,,,,,
902,18,,,,,,
903,68,,,,,,
904,129,,,,,,
905,9,,,,,,
906,95,,,,,,
907,50,,,,,,
908,72,,,,,,
909,30,,,,,,
910,7,,,,,,
911,163,,,,,,
912,2,,,,,,
913,41,,,,,,
914,8,,,,,,
915,20,,,,,,
916,165,,,,,,
917,26,,,,,,
918,29,,,,,,
919,7,,,,,,
920,136,,,,,,
921,110,,,,,,
922,31,,,,,,
923,16,,,,,,
924,18,,,,,,
925,38,,,,,,
926,6,,,,,,
927,92,,,,,,
928,68,,,,,,
929,142,,,,,,
930,25,,,,,,
931,22,,,,,,
932,106,,,,,,
933,58,,,,,,
934,12,,,,,,
935,43,,,,,,
936,4,,,,,,
937,14,,,,,,
938,7,,,,,,
939,10,,,,,,
940,76,,,,,,
941,7,,,,,,
942,61,,,,,,
943,20,,,,,,
944,2,,,,,,
945,29,,,,,,
946,6,,,,,,
947,91,,,,,,
948,12,,,,,,
949,4,,,,,,
950,112,,,,,,
951,23,,,,,,
952,86,,,,,,
953,61,,,,,,
954,8,,,,,,
955,117,,,,,,
956,29,,,,,,
957,11,,,,,,
958,14,,,,,,
959,18,,,,,,
960,100,,,,,,
961,12,,,,,,
962,25,,,,,,
963,96,,,,,,
964,33,,,,,,
965,71,,,,,,
966,24,,,,,,
967,22,,,,,,
968,302,,,,,,
969,56,,,,,,
970,98,,,,,,
971,36,,,,,,
972,5,,,,,,
973,34,,,,,,
974,10,,,,,,
975,149,,,,,,
976,30,,,,,,
977,45,,,,,,
978,45,,,,,,
979,49,,,,,,
980,115,,,,,,
981,2,,,,,,
982,6,,,,,,
983,10,,,,,,
984,14,,,,,,
985,26,,,,,,
986,236,,,,,,
987,3,,,,,,
988,201,,,,,,
989,22,,,,,,
990,11,,,,,,
991,12,,,,,,
992,18,,,,,,
993,13,,,,,,
994,67,,,,,,
995,11,,,,,,
996,10,,,,,,
997,2,,,,,,
998,68,,,,,,
999,22,,,,,,
1000,29,,,,,,
1001,46,,,,,,
1002,10,,,,,,
1003,133,,,,,,
1004,314,,,,,,
1005,2,,,,,,
1006,26,,,,,,
1007,368,,,,,,
1008,31,,,,,,
1009,47,,,,,,
1010,17,,,,,,
1011,17,,,,,,
1012,786,,,,,,
1013,6,,,,,,
1014,96,,,,,,
1015,38,,,,,,
1016,7,,,,,,
1017,133,,,,,,
1018,44,,,,,,
1019,10,,,,,,
1020,131,,,,,,
1021,51,,,,,,
1022,45,,,,,,
1023,183,,,,,,
1024,43,,,,,,
1025,1,,,,,,
1026,65,,,,,,
1027,8,,,,,,
1028,16,,,,,,
1029,991,,,,,,
1030,132,,,,,,
1031,92,,,,,,
1032,23,,,,,,
1033,25,,,,,,
1034,929,,,,,,
1035,24,,,,,,
1036,9,,,,,,
1037,65,,,,,,
1038,62,,,,,,
1039,97,,,,,,
1040,122,,,,,,
1041,58,,,,,,
1042,63,,,,,,
1043,83,,,,,,
1044,52,,,,,,
1045,41,,,,,,
1046,56,,,,,,
1047,75,,,,,,
1048,30,,,,,,
1049,222,,,,,,
1050,108,,,,,,
1051,194,,,,,,
1052,81,,,,,,
1053,58,,,,,,
1054,17,,,,,,
1055,17,,,,,,
1056,28,,,,,,
1057,36,,,,,,
1058,9,,,,,,
1059,24,,,,,,
1060,39,,,,,,
1061,8,,,,,,
1062,21,,,,,,
1063,7,,,,,,
1064,28,,,,,,
1065,41,,,,,,
1066,69,,,,,,
1067,6,,,,,,
1068,187,,,,,,
1069,44,,,,,,
1070,18,,,,,,
1071,22,,,,,,
1072,12,,,,,,
1073,48,,,,,,
1074,14,,,,,,
1075,8,,,,,,
1076,52,,,,,,
1077,45,,,,,,
1078,254,,,,,,
1079,128,,,,,,
1080,25,,,,,,
1081,16,,,,,,
1082,10,,,,,,
1083,164,,,,,,
1084,14,,,,,,
1085,17,,,,,,
1086,34,,,,,,
1087,24,,,,,,
1088,125,,,,,,
1089,12,,,,,,
1090,9,,,,,,
1091,64,,,,,,
1092,8,,,,,,
1093,7,,,,,,
1094,21,,,,,,
1095,33,,,,,,
1096,85,,,,,,
1097,64,,,,,,
1098,33,,,,,,
1099,61,,,,,,
1100,43,,,,,,
1101,11,,,,,,
1102,87,,,,,,
1103,46,,,,,,
1104,34,,,,,,
1105,10,,,,,,
1106,47,,,,,,
1107,47,,,,,,
1108,37,,,,,,
1109,187,,,,,,
1110,967,,,,,,
1111,42,,,,,,
1112,45,,,,,,
1113,451,,,,,,
1114,207,,,,,,
1115,42,,,,,,
1116,58,,,,,,
1117,94,,,,,,
1118,146,,,,,,
1119,26,,,,,,
1120,33,,,,,,
1121,454,,,,,,
1122,294,,,,,,
1123,450,,,,,,
1124,57,,,,,,
1125,49,,,,,,
1126,2,,,,,,
1127,389,,,,,,
1128,94,,,,,,
1129,14,,,,,,
1130,9,,,,,,
1131,8,,,,,,
1132,8,,,,,,
1133,147,,,,,,
1134,67,,,,,,
1135,81,,,,,,
1136,23,,,,,,
1137,11,,,,,,
1138,18,,,,,,
1139,22,,,,,,
1140,6,,,,,,
1141,17,,,,,,
1142,25,,,,,,
1143,99,,,,,,
1144,66,,,,,,
1145,79,,,,,,
1146,37,,,,,,
1147,46,,,,,,
1148,22,,,,,,
1149,169,,,,,,
1150,67,,,,,,
1151,147,,,,,,
1152,23,,,,,,
1153,10,,,,,,
1154,26,,,,,,
1155,42,,,,,,
1156,38,,,,,,
1157,150,,,,,,
1158,43,,,,,,
1159,125,,,,,,
1160,45,,,,,,
1161,14,,,,,,
1162,11,,,,,,
1163,39,,,,,,
1164,21,,,,,,
1165,67,,,,,,
1166,98,,,,,,
1167,14,,,,,,
1168,317,,,,,,
1169,205,,,,,,
1170,342,,,,,,
1171,33,,,,,,
1172,34,,,,,,
1173,9,,,,,,
1174,28,,,,,,
1175,259,,,,,,
1176,66,,,,,,
1177,2,,,,,,
1178,954,,,,,,
1179,38,,,,,,
1180,26,,,,,,
1181,49,,,,,,
1182,104,,,,,,
1183,379,,,,,,
1184,27,,,,,,
1185,27,,,,,,
1186,34,,,,,,
1187,27,,,,,,
1188,47,,,,,,
1189,18,,,,,,
1190,8,,,,,,
1191,6,,,,,,
1192,19,,,,,,
1193,44,,,,,,
1194,24,,,,,,
1195,43,,,,,,
1196,374,,,,,,
1197,92,,,,,,
1198,49,,,,,,
1199,64,,,,,,
1200,193,,,,,,
1201,16,,,,,,
1202,8,,,,,,
1203,65,,,,,,
1204,1,,,,,,
1205,15,,,,,,
1206,91,,,,,,
1207,25,,,,,,
1208,7,,,,,,
1209,7,,,,,,
1210,79,,,,,,
1211,332,,,,,,
1212,123,,,,,,
1213,51,,,,,,
1214,360,,,,,,
1215,67,,,,,,
1216,19,,,,,,
1217,145,,,,,,
1218,173,,,,,,
1219,389,,,,,,
1220,164,,,,,,
1221,105,,,,,,
1222,8,,,,,,
1223,49,,,,,,
1224,65,,,,,,
1225,44,,,,,,
1226,6,,,,,,
1227,68,,,,,,
1228,49,,,,,,
1229,82,,,,,,
1230,28,,,,,,
1231,40,,,,,,
1232,5,,,,,,
1233,192,,,,,,
1234,72,,,,,,
1235,11,,,,,,
1236,55,,,,,,
1237,75,,,,,,
1238,36,,,,,,
1239,24,,,,,,
1240,12,,,,,,
1241,146,,,,,,
1242,42,,,,,,
1243,5,,,,,,
1244,38,,,,,,
1245,204,,,,,,
1246,30,,,,,,
1247,198,,,,,,
1248,91,,,,,,
1249,338,,,,,,
1250,30,,,,,,
1251,147,,,,,,
1252,354,,,,,,
1253,14,,,,,,
1254,156,,,,,,
1255,15,,,,,,
1256,11,,,,,,
1257,254,,,,,,
1258,121,,,,,,
1259,51,,,,,,
1260,90,,,,,,
1261,13,,,,,,
1262,92,,,,,,
1263,10,,,,,,
1264,64,,,,,,
1265,52,,,,,,
1266,9,,,,,,
1267,277,,,,,,
1268,43,,,,,,
1269,30,,,,,,
1270,37,,,,,,
1271,38,,,,,,
1272,12,,,,,,
1273,11,,,,,,
1274,360,,,,,,
1275,9,,,,,,
1276,151,,,,,,
1277,2,,,,,,
1278,6,,,,,,
1279,441,,,,,,
1280,67,,,,,,
1281,187,,,,,,
1282,59,,,,,,
1283,17,,,,,,
1284,7,,,,,,
1285,20,,,,,,
1286,139,,,,,,
1287,70,,,,,,
1288,56,,,,,,
1289,42,,,,,,
1290,12,,,,,,
1291,410,,,,,,
1292,53,,,,,,
1293,7,,,,,,
1294,129,,,,,,
1295,92,,,,,,
1296,37,,,,,,
1297,40,,,,,,
1298,509,,,,,,
1299,34,,,,,,
1300,20,,,,,,
1301,76,,,,,,
1302,256,,,,,,
1303,28,,,,,,
1304,24,,,,,,
1305,392,,,,,,
1306,137,,,,,,
1307,432,,,,,,
1308,75,,,,,,
1309,55,,,,,,
1310,68,,,,,,
1311,163,,,,,,
1312,26,,,,,,
1313,145,,,,,,
1314,36,,,,,,
1315,359,,,,,,
1316,12,,,,,,
1317,20,,,,,,
1318,41,,,,,,
1319,37,,,,,,
1320,237,,,,,,
1321,64,,,,,,
1322,31,,,,,,
1323,22,,,,,,
1324,43,,,,,,
1325,123,,,,,,
1326,25,,,,,,
1327,102,,,,,,
1328,16,,,,,,
1329,71,,,,,,
1330,10,,,,,,
1331,7,,,,,,
1332,47,,,,,,
